,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Cover Letter Needed,3_in_one,text_final,yay
35,221399.0, Engineering Co-op,ActiveState Software Inc,Divisional Office,2.0,Open for Applications,Vancouver,"Junior, Intermediate, Senior",11.0,21,1,"Engineering Internships (Co-Ops) ActiveState Platform - made by developers for developers! At ActiveState, we are reinventing package management with an on-demand SaaS Platform and CLI tool that lets developers automate the building of any runtime environment using any open-source language ecosystem on any platform. In Beta right now, we support Python and Perl and we're hiring to add more languages and packages! We're building an ambitious language distribution platform so that no engineer ever has to suffer dependency hell again, and we need your help to expand it! This position is remote due to the current health situation and can be done from your location of choice anywhere in Canada. This position is open to applicants who are eligible for ActiveState's Intern Program. The rate for this position will be commensurate with your experience. Our team is scattered around the US and Canada, so we coordinate with each other and the rest of the company using Slack for chat, Zoom for video calls and screen sharing, Pivotal Tracker, and Google Drive. We like to use open-source software whenever possible, and we also like to contribute back to the open-source ecosystem. We embrace open sourcing both libraries and tools developed in-house. Working at ActiveState ActiveState has a collaborative, respectful, and professional culture. We're all about working together to find the best solutions and making sure that the experience of doing so is positive for everyone involved. There is a commitment from the CEO on down to making work at ActiveState a great experience for all of us. Our company is a team of 68+ and growing, with 2/3rds of the positions in technical roles including software development and QA. We maintain a set of core, overlapping hours, but we're flexible with specific start and end times and are understanding about appointments and life events. Our vision is to have an ActiveState solution on every device on every planet, so we certainly don't lack ambition! But even though we're ambitious we don't expect work to become your life. We know you will do your best work in a positive environment free from death marches. For more about working at ActiveState and our Glassdoor rating go to www.activestate.com/careers. What's in it for You Working for a stable and growing company that offers the environment and personal growth potential of a start-up. The chance to work with a smart, passionate team of people","What You'll Be Doing As an intern on one of our engineering teams, you will be writing software that builds other software. There are multiple teams you can intern with and get a chance to put your learnings to practice working on a real-world SaaS application that has to run at scale. We're on the hunt for interns with an interest in one or more of the following fields: Developer Productivity - Do you like making tools? Enjoy helping other people solve problems? Appreciate saving millions of person-minutes of time every year? We're building CLI, web, and API tools to make development work easier and more fun. Automation/DevOps - Most of the things in this area don't require an Advanced Degree in some esoteric part of the Computer Science field. We need people that have a couple languages under their belt (Python, Go, C/C++, Javascript, Perl, Ruby, PHP, etc...), love APIs, and desire to Automate all the Things. Bonus points if you find Docker, Kubernetes, Bazel, and the Cloud interesting! Distributed Computing/Graph Algorithms - Are you fascinated by Consensus Algorithms like Paxos and Raft? Planning to do your thesis on possible solutions to the Split Brain or Byzantine Generals problem? We're Building the Build Farm to end all Build Farms and Parallel Computing to solve graph problems is critical to us. Data Collection and Analysis - Our mission is to free the world from Dependency Hell for all Languages and Operating Systems. While Open Source Communities have started working on solutions to these problems, many times the only way to get software to work for your project is to carefully scrutinize a README or an online forum. We're consuming gobs of unstructured and under-specified data, analyzing it, and even training machines to do this work for us. Open Source Programming Languages - Our business has long been working with open source languages such as Perl, Python, Tcl, Ruby, PHP, and Go. We're reinventing how teams and developers collaborate with these languages and their ecosystems. If you've built one or more of these languages from source and have contributed to PyPI, RubyGems, CPAN, or another repository, help us make developer lives better! Our day-to-day work practices are centered around GitHub, pull requests, code review, CI for testing, and agile development. We're always looking to improve our practices and we expect you to help us to do so. **NB: As part of our interview process, we will be asking you to complete a small coding assignment which should take about 2 hours to complete. This will help to form part of the follow-up interview with our team. This will be discussed in the first video interview with you, but if you have any questions please feel free to ask during the first video interview.","Requirements Experience with Linux, Window or Mac and the command line Experience configuring and compiling open source software on at least one major platform (Windows, Mac, Linux) Experience with text editors and/or IDEs Experience programming in at least one of Perl, Python, or Ruby Excellent written and spoken skills, both technical and non-technical. You'll need to work closely with your developer teammates, as well as be able to have coherent conversations with people from QA, sales, marketing, and other parts of the company. A willingness to engage in the process of defining our work through conversations with product management, other engineering teams, and the rest of the company. Assets If you have experience with any of the following please make sure to highlight it in your cover letter: Relevant study, school projects, hobby projects, open source, or work experience related to the fields above or those you think are relevant to us. Relevant study, school projects, hobby projects or work experience on a build system outside of an IDE. Agile processes, including breaking large projects up into smaller stories, estimation, working in branches (GitHub Flow), code review, and CI. Languages you know like C/C++, Go, Python, Perl, Java. Open-source contributions.","Targeted Clusters - Theme - Computing: Hardware - Theme - Computing: Information Systems - Theme - Computing: Quality Assurance - Theme - Computing: Software - Theme - Computing: Systems Security and Cryptography - Theme - Data Analytics, Statistical Analysis and Mathematical Optimization",True,"['engineering', 'internships', '(', 'co-ops', ')', 'activestate', 'platform', '-', 'made', 'by', 'developers', 'for', 'developers', '!', 'at', 'activestate', ',', 'we', 'are', 'reinventing', 'package', 'management', 'with', 'an', 'on-demand', 'saas', 'platform', 'and', 'cli', 'tool', 'that', 'lets', 'developers', 'automate', 'the', 'building', 'of', 'any', 'runtime', 'environment', 'using', 'any', 'open-source', 'language', 'ecosystem', 'on', 'any', 'platform', '.', 'in', 'beta', 'right', 'now', ',', 'we', 'support', 'python', 'and', 'perl', 'and', 'we', ""'re"", 'hiring', 'to', 'add', 'more', 'languages', 'and', 'packages', '!', 'we', ""'re"", 'building', 'an', 'ambitious', 'language', 'distribution', 'platform', 'so', 'that', 'no', 'engineer', 'ever', 'has', 'to', 'suffer', 'dependency', 'hell', 'again', ',', 'and', 'we', 'need', 'your', 'help', 'to', 'expand', 'it', '!', 'this', 'position', 'is', 'remote', 'due', 'to', 'the', 'current', 'health', 'situation', 'and', 'can', 'be', 'done', 'from', 'your', 'location', 'of', 'choice', 'anywhere', 'in', 'canada', '.', 'this', 'position', 'is', 'open', 'to', 'applicants', 'who', 'are', 'eligible', 'for', 'activestate', ""'s"", 'intern', 'program', '.', 'the', 'rate', 'for', 'this', 'position', 'will', 'be', 'commensurate', 'with', 'your', 'experience', '.', 'our', 'team', 'is', 'scattered', 'around', 'the', 'us', 'and', 'canada', ',', 'so', 'we', 'coordinate', 'with', 'each', 'other', 'and', 'the', 'rest', 'of', 'the', 'company', 'using', 'slack', 'for', 'chat', ',', 'zoom', 'for', 'video', 'calls', 'and', 'screen', 'sharing', ',', 'pivotal', 'tracker', ',', 'and', 'google', 'drive', '.', 'we', 'like', 'to', 'use', 'open-source', 'software', 'whenever', 'possible', ',', 'and', 'we', 'also', 'like', 'to', 'contribute', 'back', 'to', 'the', 'open-source', 'ecosystem', '.', 'we', 'embrace', 'open', 'sourcing', 'both', 'libraries', 'and', 'tools', 'developed', 'in-house', '.', 'working', 'at', 'activestate', 'activestate', 'has', 'a', 'collaborative', ',', 'respectful', ',', 'and', 'professional', 'culture', '.', 'we', ""'re"", 'all', 'about', 'working', 'together', 'to', 'find', 'the', 'best', 'solutions', 'and', 'making', 'sure', 'that', 'the', 'experience', 'of', 'doing', 'so', 'is', 'positive', 'for', 'everyone', 'involved', '.', 'there', 'is', 'a', 'commitment', 'from', 'the', 'ceo', 'on', 'down', 'to', 'making', 'work', 'at', 'activestate', 'a', 'great', 'experience', 'for', 'all', 'of', 'us', '.', 'our', 'company', 'is', 'a', 'team', 'of', '68+', 'and', 'growing', ',', 'with', '2/3rds', 'of', 'the', 'positions', 'in', 'technical', 'roles', 'including', 'software', 'development', 'and', 'qa', '.', 'we', 'maintain', 'a', 'set', 'of', 'core', ',', 'overlapping', 'hours', ',', 'but', 'we', ""'re"", 'flexible', 'with', 'specific', 'start', 'and', 'end', 'times', 'and', 'are', 'understanding', 'about', 'appointments', 'and', 'life', 'events', '.', 'our', 'vision', 'is', 'to', 'have', 'an', 'activestate', 'solution', 'on', 'every', 'device', 'on', 'every', 'planet', ',', 'so', 'we', 'certainly', 'do', ""n't"", 'lack', 'ambition', '!', 'but', 'even', 'though', 'we', ""'re"", 'ambitious', 'we', 'do', ""n't"", 'expect', 'work', 'to', 'become', 'your', 'life', '.', 'we', 'know', 'you', 'will', 'do', 'your', 'best', 'work', 'in', 'a', 'positive', 'environment', 'free', 'from', 'death', 'marches', '.', 'for', 'more', 'about', 'working', 'at', 'activestate', 'and', 'our', 'glassdoor', 'rating', 'go', 'to', 'www.activestate.com/careers', '.', 'what', ""'s"", 'in', 'it', 'for', 'you', 'working', 'for', 'a', 'stable', 'and', 'growing', 'company', 'that', 'offers', 'the', 'environment', 'and', 'personal', 'growth', 'potential', 'of', 'a', 'start-up', '.', 'the', 'chance', 'to', 'work', 'with', 'a', 'smart', ',', 'passionate', 'team', 'of', 'peoplewhat', 'you', ""'ll"", 'be', 'doing', 'as', 'an', 'intern', 'on', 'one', 'of', 'our', 'engineering', 'teams', ',', 'you', 'will', 'be', 'writing', 'software', 'that', 'builds', 'other', 'software', '.', 'there', 'are', 'multiple', 'teams', 'you', 'can', 'intern', 'with', 'and', 'get', 'a', 'chance', 'to', 'put', 'your', 'learnings', 'to', 'practice', 'working', 'on', 'a', 'real-world', 'saas', 'application', 'that', 'has', 'to', 'run', 'at', 'scale', '.', 'we', ""'re"", 'on', 'the', 'hunt', 'for', 'interns', 'with', 'an', 'interest', 'in', 'one', 'or', 'more', 'of', 'the', 'following', 'fields', ':', 'developer', 'productivity', '-', 'do', 'you', 'like', 'making', 'tools', '?', 'enjoy', 'helping', 'other', 'people', 'solve', 'problems', '?', 'appreciate', 'saving', 'millions', 'of', 'person-minutes', 'of', 'time', 'every', 'year', '?', 'we', ""'re"", 'building', 'cli', ',', 'web', ',', 'and', 'api', 'tools', 'to', 'make', 'development', 'work', 'easier', 'and', 'more', 'fun', '.', 'automation/devops', '-', 'most', 'of', 'the', 'things', 'in', 'this', 'area', 'do', ""n't"", 'require', 'an', 'advanced', 'degree', 'in', 'some', 'esoteric', 'part', 'of', 'the', 'computer', 'science', 'field', '.', 'we', 'need', 'people', 'that', 'have', 'a', 'couple', 'languages', 'under', 'their', 'belt', '(', 'python', ',', 'go', ',', 'c/c++', ',', 'javascript', ',', 'perl', ',', 'ruby', ',', 'php', ',', 'etc', '...', ')', ',', 'love', 'apis', ',', 'and', 'desire', 'to', 'automate', 'all', 'the', 'things', '.', 'bonus', 'points', 'if', 'you', 'find', 'docker', ',', 'kubernetes', ',', 'bazel', ',', 'and', 'the', 'cloud', 'interesting', '!', 'distributed', 'computing/graph', 'algorithms', '-', 'are', 'you', 'fascinated', 'by', 'consensus', 'algorithms', 'like', 'paxos', 'and', 'raft', '?', 'planning', 'to', 'do', 'your', 'thesis', 'on', 'possible', 'solutions', 'to', 'the', 'split', 'brain', 'or', 'byzantine', 'generals', 'problem', '?', 'we', ""'re"", 'building', 'the', 'build', 'farm', 'to', 'end', 'all', 'build', 'farms', 'and', 'parallel', 'computing', 'to', 'solve', 'graph', 'problems', 'is', 'critical', 'to', 'us', '.', 'data', 'collection', 'and', 'analysis', '-', 'our', 'mission', 'is', 'to', 'free', 'the', 'world', 'from', 'dependency', 'hell', 'for', 'all', 'languages', 'and', 'operating', 'systems', '.', 'while', 'open', 'source', 'communities', 'have', 'started', 'working', 'on', 'solutions', 'to', 'these', 'problems', ',', 'many', 'times', 'the', 'only', 'way', 'to', 'get', 'software', 'to', 'work', 'for', 'your', 'project', 'is', 'to', 'carefully', 'scrutinize', 'a', 'readme', 'or', 'an', 'online', 'forum', '.', 'we', ""'re"", 'consuming', 'gobs', 'of', 'unstructured', 'and', 'under-specified', 'data', ',', 'analyzing', 'it', ',', 'and', 'even', 'training', 'machines', 'to', 'do', 'this', 'work', 'for', 'us', '.', 'open', 'source', 'programming', 'languages', '-', 'our', 'business', 'has', 'long', 'been', 'working', 'with', 'open', 'source', 'languages', 'such', 'as', 'perl', ',', 'python', ',', 'tcl', ',', 'ruby', ',', 'php', ',', 'and', 'go', '.', 'we', ""'re"", 'reinventing', 'how', 'teams', 'and', 'developers', 'collaborate', 'with', 'these', 'languages', 'and', 'their', 'ecosystems', '.', 'if', 'you', ""'ve"", 'built', 'one', 'or', 'more', 'of', 'these', 'languages', 'from', 'source', 'and', 'have', 'contributed', 'to', 'pypi', ',', 'rubygems', ',', 'cpan', ',', 'or', 'another', 'repository', ',', 'help', 'us', 'make', 'developer', 'lives', 'better', '!', 'our', 'day-to-day', 'work', 'practices', 'are', 'centered', 'around', 'github', ',', 'pull', 'requests', ',', 'code', 'review', ',', 'ci', 'for', 'testing', ',', 'and', 'agile', 'development', '.', 'we', ""'re"", 'always', 'looking', 'to', 'improve', 'our', 'practices', 'and', 'we', 'expect', 'you', 'to', 'help', 'us', 'to', 'do', 'so', '.', '*', '*', 'nb', ':', 'as', 'part', 'of', 'our', 'interview', 'process', ',', 'we', 'will', 'be', 'asking', 'you', 'to', 'complete', 'a', 'small', 'coding', 'assignment', 'which', 'should', 'take', 'about', '2', 'hours', 'to', 'complete', '.', 'this', 'will', 'help', 'to', 'form', 'part', 'of', 'the', 'follow-up', 'interview', 'with', 'our', 'team', '.', 'this', 'will', 'be', 'discussed', 'in', 'the', 'first', 'video', 'interview', 'with', 'you', ',', 'but', 'if', 'you', 'have', 'any', 'questions', 'please', 'feel', 'free', 'to', 'ask', 'during', 'the', 'first', 'video', 'interview.requirements', 'experience', 'with', 'linux', ',', 'window', 'or', 'mac', 'and', 'the', 'command', 'line', 'experience', 'configuring', 'and', 'compiling', 'open', 'source', 'software', 'on', 'at', 'least', 'one', 'major', 'platform', '(', 'windows', ',', 'mac', ',', 'linux', ')', 'experience', 'with', 'text', 'editors', 'and/or', 'ides', 'experience', 'programming', 'in', 'at', 'least', 'one', 'of', 'perl', ',', 'python', ',', 'or', 'ruby', 'excellent', 'written', 'and', 'spoken', 'skills', ',', 'both', 'technical', 'and', 'non-technical', '.', 'you', ""'ll"", 'need', 'to', 'work', 'closely', 'with', 'your', 'developer', 'teammates', ',', 'as', 'well', 'as', 'be', 'able', 'to', 'have', 'coherent', 'conversations', 'with', 'people', 'from', 'qa', ',', 'sales', ',', 'marketing', ',', 'and', 'other', 'parts', 'of', 'the', 'company', '.', 'a', 'willingness', 'to', 'engage', 'in', 'the', 'process', 'of', 'defining', 'our', 'work', 'through', 'conversations', 'with', 'product', 'management', ',', 'other', 'engineering', 'teams', ',', 'and', 'the', 'rest', 'of', 'the', 'company', '.', 'assets', 'if', 'you', 'have', 'experience', 'with', 'any', 'of', 'the', 'following', 'please', 'make', 'sure', 'to', 'highlight', 'it', 'in', 'your', 'cover', 'letter', ':', 'relevant', 'study', ',', 'school', 'projects', ',', 'hobby', 'projects', ',', 'open', 'source', ',', 'or', 'work', 'experience', 'related', 'to', 'the', 'fields', 'above', 'or', 'those', 'you', 'think', 'are', 'relevant', 'to', 'us', '.', 'relevant', 'study', ',', 'school', 'projects', ',', 'hobby', 'projects', 'or', 'work', 'experience', 'on', 'a', 'build', 'system', 'outside', 'of', 'an', 'ide', '.', 'agile', 'processes', ',', 'including', 'breaking', 'large', 'projects', 'up', 'into', 'smaller', 'stories', ',', 'estimation', ',', 'working', 'in', 'branches', '(', 'github', 'flow', ')', ',', 'code', 'review', ',', 'and', 'ci', '.', 'languages', 'you', 'know', 'like', 'c/c++', ',', 'go', ',', 'python', ',', 'perl', ',', 'java', '.', 'open-source', 'contributions', '.']","['engineering', 'internship', 'activestate', 'platform', 'make', 'developer', 'developer', 'activestate', 'reinvent', 'package', 'management', 'saas', 'platform', 'cli', 'tool', 'let', 'developer', 'automate', 'building', 'runtime', 'environment', 'use', 'language', 'ecosystem', 'platform', 'beta', 'right', 'support', 'python', 'perl', 'hire', 'add', 'language', 'package', 'build', 'ambitious', 'language', 'distribution', 'platform', 'engineer', 'ever', 'suffer', 'dependency', 'hell', 'need', 'help', 'expand', 'position', 'remote', 'due', 'current', 'health', 'situation', 'do', 'location', 'choice', 'anywhere', 'canada', 'position', 'open', 'applicant', 'eligible', 'activestate', 'intern', 'program', 'rate', 'position', 'commensurate', 'experience', 'team', 'scatter', 'around', 'u', 'canada', 'coordinate', 'rest', 'company', 'use', 'slack', 'chat', 'zoom', 'video', 'call', 'screen', 'sharing', 'pivotal', 'tracker', 'google', 'drive', 'like', 'use', 'software', 'whenever', 'possible', 'also', 'like', 'contribute', 'back', 'ecosystem', 'embrace', 'open', 'source', 'library', 'tool', 'develop', 'work', 'activestate', 'activestate', 'collaborative', 'respectful', 'professional', 'culture', 'work', 'together', 'find', 'best', 'solution', 'make', 'sure', 'experience', 'positive', 'everyone', 'involve', 'commitment', 'ceo', 'make', 'work', 'activestate', 'great', 'experience', 'u', 'company', 'team', 'grow', 'position', 'technical', 'role', 'include', 'software', 'development', 'qa', 'maintain', 'set', 'core', 'overlap', 'hour', 'flexible', 'specific', 'start', 'end', 'time', 'understand', 'appointment', 'life', 'event', 'vision', 'activestate', 'solution', 'every', 'device', 'every', 'planet', 'certainly', 'lack', 'ambition', 'even', 'though', 'ambitious', 'expect', 'work', 'become', 'life', 'know', 'best', 'work', 'positive', 'environment', 'free', 'death', 'march', 'work', 'activestate', 'glassdoor', 'rating', 'go', 'work', 'stable', 'grow', 'company', 'offer', 'environment', 'personal', 'growth', 'potential', 'chance', 'work', 'smart', 'passionate', 'team', 'peoplewhat', 'intern', 'one', 'engineering', 'team', 'write', 'software', 'build', 'software', 'multiple', 'team', 'intern', 'get', 'chance', 'put', 'learning', 'practice', 'work', 'saas', 'application', 'run', 'scale', 'hunt', 'intern', 'interest', 'one', 'following', 'field', 'developer', 'productivity', 'like', 'make', 'tool', 'enjoy', 'help', 'people', 'solve', 'problem', 'appreciate', 'save', 'million', 'time', 'every', 'year', 'build', 'cli', 'web', 'api', 'tool', 'make', 'development', 'work', 'easy', 'fun', 'thing', 'area', 'require', 'advanced', 'degree', 'esoteric', 'part', 'computer', 'science', 'field', 'need', 'people', 'couple', 'language', 'belt', 'python', 'go', 'javascript', 'perl', 'ruby', 'php', 'etc', 'love', 'apis', 'desire', 'automate', 'thing', 'bonus', 'point', 'find', 'docker', 'kubernetes', 'bazel', 'cloud', 'interesting', 'distribute', 'algorithm', 'fascinate', 'consensus', 'algorithm', 'like', 'paxos', 'raft', 'planning', 'thesis', 'possible', 'solution', 'split', 'brain', 'byzantine', 'general', 'problem', 'build', 'build', 'farm', 'end', 'build', 'farm', 'parallel', 'compute', 'solve', 'graph', 'problem', 'critical', 'u', 'data', 'collection', 'analysis', 'mission', 'free', 'world', 'dependency', 'hell', 'language', 'operate', 'system', 'open', 'source', 'community', 'start', 'work', 'solution', 'problem', 'many', 'time', 'way', 'get', 'software', 'work', 'project', 'carefully', 'scrutinize', 'readme', 'online', 'forum', 'consume', 'gob', 'unstructured', 'data', 'analyze', 'even', 'train', 'machine', 'work', 'u', 'open', 'source', 'programming', 'languages', 'business', 'long', 'work', 'open', 'source', 'language', 'perl', 'python', 'tcl', 'ruby', 'php', 'go', 'reinvent', 'team', 'developer', 'collaborate', 'language', 'ecosystem', 'build', 'one', 'language', 'source', 'contribute', 'pypi', 'rubygems', 'cpan', 'another', 'repository', 'help', 'u', 'make', 'developer', 'life', 'well', 'work', 'practice', 'center', 'around', 'github', 'pull', 'request', 'code', 'review', 'ci', 'test', 'agile', 'development', 'always', 'look', 'improve', 'practice', 'expect', 'help', 'u', 'nb', 'part', 'interview', 'process', 'ask', 'complete', 'small', 'coding', 'assignment', 'take', 'hour', 'complete', 'help', 'form', 'part', 'interview', 'team', 'discuss', 'first', 'video', 'interview', 'question', 'please', 'feel', 'free', 'ask', 'first', 'video', 'experience', 'linux', 'window', 'mac', 'command', 'line', 'experience', 'configuring', 'compile', 'open', 'source', 'software', 'least', 'one', 'major', 'platform', 'window', 'mac', 'linux', 'experience', 'text', 'editor', 'ides', 'experience', 'programming', 'least', 'one', 'perl', 'python', 'ruby', 'excellent', 'write', 'speak', 'skill', 'technical', 'need', 'work', 'closely', 'developer', 'teammate', 'well', 'able', 'coherent', 'conversation', 'people', 'qa', 'sale', 'marketing', 'part', 'company', 'willingness', 'engage', 'process', 'define', 'work', 'conversation', 'product', 'management', 'engineering', 'team', 'rest', 'company', 'asset', 'experience', 'following', 'please', 'make', 'sure', 'highlight', 'cover', 'letter', 'relevant', 'study', 'school', 'project', 'hobby', 'project', 'open', 'source', 'work', 'experience', 'relate', 'field', 'think', 'relevant', 'u', 'relevant', 'study', 'school', 'project', 'hobby', 'project', 'work', 'experience', 'build', 'system', 'outside', 'ide', 'agile', 'process', 'include', 'break', 'large', 'project', 'small', 'story', 'estimation', 'work', 'branch', 'github', 'flow', 'code', 'review', 'ci', 'languages', 'know', 'like', 'go', 'python', 'perl', 'java', 'contribution']",True
